File name;Number;Metadata
MSUB02012116AA-TTV.csv;1;Supernytt
MSUB02012116AA-TTV.csv;2;Navn: MSUB02012116AA
MSUB02012116AA-TTV.csv;3;Type: TTV
MSUB02012116AA-TTV.csv;4;Oppsett: 0
MSUB02012116AA-TTV.csv;5;Variant: BOK
MSUB02012116AA-TTV.csv;6;MSUB-020121-16AA
MSUB02012116AA-TTV.csv;7;13:30:20– 13:38:11 0.07'51
MSPO48120219AH-TTV.csv;0;{\an7}MSPO-481202-19AH t-tv 236 t
MSPO48120219AH-TTV.csv;1;VM kveld fra Seefeld
MSPO48120219AH-TTV.csv;2;Navn: MSPO48120219AH
MSPO48120219AH-TTV.csv;3;Type: TTV
MSPO48120219AH-TTV.csv;4;Oppsett: 5
MSPO48120219AH-TTV.csv;5;Variant: BOK
MSPO48120219AH-TTV.csv;6;MSPO-481202-19AH
MSPO48120219AH-TTV.csv;7;19:55:46– 20:22:48 0.27'02
NNFA52092618AA-TTV.csv;0;{\an7}NNFA-520926-18AA t-tv 280 t
NNFA52092618AA-TTV.csv;1;Monica Mæland
NNFA52092618AA-TTV.csv;2;Navn: NNFA52092618AA
NNFA52092618AA-TTV.csv;3;Type: TTV
NNFA52092618AA-TTV.csv;4;Oppsett: 5
NNFA52092618AA-TTV.csv;5;Variant: BOK
NNFA52092618AA-TTV.csv;6;NNFA-520926-18AA
NNFA52092618AA-TTV.csv;7;20:00:32– 20:28:45 0.28'13
DKRO50002112AA-TTV.csv;0;{\an7}DKRO 500021/12 A  t-tv  84 t
DKRO50002112AA-TTV.csv;1;Glimt av Norge: Steingardane
DKRO50002112AA-TTV.csv;2;Navn: DKRO50002112AA
DKRO50002112AA-TTV.csv;3;Type: TTV
DKRO50002112AA-TTV.csv;4;Oppsett: 0
DKRO50002112AA-TTV.csv;5;Variant: NYN
DKRO50002112AA-TTV.csv;6;wmv
DKRO50002112AA-TTV.csv;7;00:00:00 - 00:09:05  09'05
NNFA21101818AH-TTV.csv;0;{\an7}NNFA-211018-18AH t-tv 266 t
NNFA21101818AH-TTV.csv;1;Dagsrevyen 21
NNFA21101818AH-TTV.csv;2;Navn: NNFA21101818AH
NNFA21101818AH-TTV.csv;3;Type: TTV
NNFA21101818AH-TTV.csv;4;Oppsett: 5
NNFA21101818AH-TTV.csv;5;Variant: BOK
NNFA21101818AH-TTV.csv;6;NNFA-211018-18AH
NNFA21101818AH-TTV.csv;7;21:00:00– 21:24:01 0.24'01
NNFA23050518AH-TTV.csv;0;{\an7}NNFA-230505-18AH t-tv 150 t
NNFA23050518AH-TTV.csv;1;Kveldsnytt
NNFA23050518AH-TTV.csv;2;Navn: NNFA23050518AH
NNFA23050518AH-TTV.csv;3;Type: TTV
NNFA23050518AH-TTV.csv;4;Oppsett: 0
NNFA23050518AH-TTV.csv;5;Variant: BOK
NNFA23050518AH-TTV.csv;6;NNFA-230505-18AH
NNFA23050518AH-TTV.csv;7;23:00:00– 23:14:30 0.14'30
NNFA19113017AH-TTV.csv;0;{\an7}NNFA-191130-17AH t-tv 387 t
NNFA19113017AH-TTV.csv;1;Dagsrevyen
NNFA19113017AH-TTV.csv;2;Navn: NNFA19113017AH
NNFA19113017AH-TTV.csv;3;Type: TTV
NNFA19113017AH-TTV.csv;4;Oppsett: 0
NNFA19113017AH-TTV.csv;5;Variant: BOK
NNFA19113017AH-TTV.csv;6;NNFA-191130-17AH
NNFA19113017AH-TTV.csv;7;18:59:52– 19:43:31 0.43'39
NNFA17011119AH-TTV.csv;0;{\an7}NNFA-170111-19AH t-tv 120 t
NNFA17011119AH-TTV.csv;1;NRK nyheter
NNFA17011119AH-TTV.csv;2;Navn: NNFA17011119AH
NNFA17011119AH-TTV.csv;3;Type: TTV
NNFA17011119AH-TTV.csv;4;Oppsett: 5
NNFA17011119AH-TTV.csv;5;Variant: BOK
NNFA17011119AH-TTV.csv;6;NNFA-170111-19AH
NNFA17011119AH-TTV.csv;7;16:59:59– 17:15:09 0.15'10
MSUB15200518BA-TTV.csv;0;{\an7}MSUB15200518 A    t-tv   154 t
MSUB15200518BA-TTV.csv;1;Lik meg 5:10 Ukesfilm
MSUB15200518BA-TTV.csv;2;Navn: MSUB15200518BA
MSUB15200518BA-TTV.csv;3;Type: TTV
MSUB15200518BA-TTV.csv;4;Oppsett: 0
MSUB15200518BA-TTV.csv;5;Variant: BOK
MSUB15200518BA-TTV.csv;6;MSUB15200518AA
MSUB15200518BA-TTV.csv;7;00:00:00 - 00:21:56        21'56''
MSUB15200518BA-TTV.csv;8;Sending: 13.10.18
MSUB15200518BA-TTV.csv;9;lwa
DMPV74000916AA-TTV.csv;0;{\an7}DMPV74000916A  t-tv  283 t
DMPV74000916AA-TTV.csv;1;Newton 9
DMPV74000916AA-TTV.csv;2;Navn: DMPV74000916AA
DMPV74000916AA-TTV.csv;3;Type: TTV
DMPV74000916AA-TTV.csv;4;Oppsett: 0
DMPV74000916AA-TTV.csv;5;Variant: BOK
DMPV74000916AA-TTV.csv;6;DMPV74000916AA
DMPV74000916AA-TTV.csv;7;-- -- --                      28'34
MSUB07001613AA-TTV.csv;0;{\an7}MSUB 070016/13 A    t-tv   160 t
MSUB07001613AA-TTV.csv;1;Megafon 16:25
MSUB07001613AA-TTV.csv;2;Navn: MSUB07001613AA
MSUB07001613AA-TTV.csv;3;Type: TTV
MSUB07001613AA-TTV.csv;4;Oppsett: 0
MSUB07001613AA-TTV.csv;5;wmv
MSUB07001613AA-TTV.csv;6;25'54''
MSUB07001613AA-TTV.csv;7;10.05.13
MSUB07001613AA-TTV.csv;8;akr
NNFA12022119AH-TTV.csv;0;{\an7}NNFA-120221-19AH t-tv 91 t
NNFA12022119AH-TTV.csv;1;NRK nyheter
NNFA12022119AH-TTV.csv;2;Navn: NNFA12022119AH
NNFA12022119AH-TTV.csv;3;Type: TTV
NNFA12022119AH-TTV.csv;4;Oppsett: 5
NNFA12022119AH-TTV.csv;5;Variant: BOK
NNFA12022119AH-TTV.csv;6;NNFA-120221-19AH
NNFA12022119AH-TTV.csv;7;11:59:59– 12:12:11 0.12'12
DSRR21000218AA-TTV.csv;0;{\an7}DSRR21000218A    ttv    549t
DSRR21000218AA-TTV.csv;1;Klassequizen 2:5
DSRR21000218AA-TTV.csv;2;Navn: DSRR21000218AA
DSRR21000218AA-TTV.csv;3;Type: TTV
DSRR21000218AA-TTV.csv;4;Oppsett: 0
DSRR21000218AA-TTV.csv;5;Variant: BOK
DSRR21000218AA-TTV.csv;6;wmv
DSRR21000218AA-TTV.csv;7;59'21
NNFA19061118AH-TTV.csv;0;{\an7}NNFA-190611-18AH t-tv 337 t
NNFA19061118AH-TTV.csv;1;Dagsrevyen
NNFA19061118AH-TTV.csv;2;Navn: NNFA19061118AH
NNFA19061118AH-TTV.csv;3;Type: TTV
NNFA19061118AH-TTV.csv;4;Oppsett: 5
NNFA19061118AH-TTV.csv;5;Variant: BOK
NNFA19061118AH-TTV.csv;6;NNFA-190611-18AH
NNFA19061118AH-TTV.csv;7;18:59:51– 19:43:06 0.43'15
DKTE99090318AA-TTV.csv;0;{\an7}DKTE-990903-18AA t-tv 98 t
DKTE99090318AA-TTV.csv;1;Distriktsnyheter Østafjells
DKTE99090318AA-TTV.csv;2;Navn: DKTE99090318AA
DKTE99090318AA-TTV.csv;3;Type: TTV
DKTE99090318AA-TTV.csv;4;Oppsett: 5
DKTE99090318AA-TTV.csv;5;Variant: BOK
DKTE99090318AA-TTV.csv;6;DKTE-990903-18AA
DKTE99090318AA-TTV.csv;7;08:40:58– 08:49:45 0.08'47
MSUB19120816AW-TTV.csv;0;{\an7}MSUB19120816A   ttv       185t
MSUB19120816AW-TTV.csv;1;Skam 8:12
MSUB19120816AW-TTV.csv;2;Navn: MSUB19120816AW
MSUB19120816AW-TTV.csv;3;Type: TTV
MSUB19120816AW-TTV.csv;4;Oppsett: 0
MSUB19120816AW-TTV.csv;5;Variant: BOK
MSUB19120816AW-TTV.csv;6;wmv
MSUB19120816AW-TTV.csv;7;23'31
NNFA27021718AH-TTV.csv;0;{\an7}NNFA-270217-18AH t-tv 100 t
NNFA27021718AH-TTV.csv;1;Nyheter
NNFA27021718AH-TTV.csv;2;Navn: NNFA27021718AH
NNFA27021718AH-TTV.csv;3;Type: TTV
NNFA27021718AH-TTV.csv;4;Oppsett: 0
NNFA27021718AH-TTV.csv;5;Variant: BOK
NNFA27021718AH-TTV.csv;6;NNFA-270217-18AH
NNFA27021718AH-TTV.csv;7;21:00:00– 21:09:08 0.09'08
DKTE99012919AA-TTV.csv;0;{\an7}DKTE-990129-19AA t-tv 83 t
DKTE99012919AA-TTV.csv;1;Distriktsnyheter Østafjells
DKTE99012919AA-TTV.csv;2;Navn: DKTE99012919AA
DKTE99012919AA-TTV.csv;3;Type: TTV
DKTE99012919AA-TTV.csv;4;Oppsett: 5
DKTE99012919AA-TTV.csv;5;Variant: BOK
DKTE99012919AA-TTV.csv;6;DKTE-990129-19AA
DKTE99012919AA-TTV.csv;7;08:27:31– 08:36:24 0.08'53
NNFA23071418AH-TTV.csv;0;{\an7}NNFA-230714-18AH t-tv 154 t
NNFA23071418AH-TTV.csv;1;Kveldsnytt
NNFA23071418AH-TTV.csv;2;Navn: NNFA23071418AH
NNFA23071418AH-TTV.csv;3;Type: TTV
NNFA23071418AH-TTV.csv;4;Oppsett: 5
NNFA23071418AH-TTV.csv;5;Variant: BOK
NNFA23071418AH-TTV.csv;6;NNFA-230714-18AH
NNFA23071418AH-TTV.csv;7;23:05:05– 23:21:55 0.16'50
DKTL99040119AA-TTV.csv;0;{\an7}DKTL-990401-19AA t-tv 92 t
DKTL99040119AA-TTV.csv;1;Distriktsnyheter Midtnytt
DKTL99040119AA-TTV.csv;2;Navn: DKTL99040119AA
DKTL99040119AA-TTV.csv;3;Type: TTV
DKTL99040119AA-TTV.csv;4;Oppsett: 5
DKTL99040119AA-TTV.csv;5;Variant: BOK
DKTL99040119AA-TTV.csv;6;DKTL-990401-19AA
DKTL99040119AA-TTV.csv;7;10:32:54– 10:41:50 0.08'56
OUHA44005806AA-TTV.csv;0;{\an7}OUHA 440058/06A t-tv 253 t
OUHA44005806AA-TTV.csv;1;20 spørsmål på tv 8:10
OUHA44005806AA-TTV.csv;2;Navn: OUHA44005806AA
OUHA44005806AA-TTV.csv;3;Type: TTV
OUHA44005806AA-TTV.csv;4;Oppsett: 0
OUHA44005806AA-TTV.csv;5;Variant: BOK
OUHA44005806AA-TTV.csv;6;BDS032 000 344 536
OUHA44005806AA-TTV.csv;7;10:00:00 - 10:23:55   23'55''
OUHA44005806AA-TTV.csv;8;21.07.06
OUHA44005806AA-TTV.csv;9;man / korr: wlo
NNFA07041118AH-TTV.csv;0;{\an7}NNFA-070411-18AH t-tv 125 t
NNFA07041118AH-TTV.csv;1;Politisk kvarter
NNFA07041118AH-TTV.csv;2;Navn: NNFA07041118AH
NNFA07041118AH-TTV.csv;3;Type: TTV
NNFA07041118AH-TTV.csv;4;Oppsett: 0
NNFA07041118AH-TTV.csv;5;Variant: BOK
NNFA07041118AH-TTV.csv;6;NNFA-070411-18AH
NNFA07041118AH-TTV.csv;7;07:45:00– 07:59:58 0.14'58
MSUB02016118AA-TTV.csv;0;{\an7}MSUB 020161/18 A t-tv 71 t
MSUB02016118AA-TTV.csv;1;Supernytt 161:200
MSUB02016118AA-TTV.csv;2;Navn: MSUB02016118AA
MSUB02016118AA-TTV.csv;3;Type: TTV
MSUB02016118AA-TTV.csv;4;Oppsett: 0
MSUB02016118AA-TTV.csv;5;Variant: BOK
MSUB02016118AA-TTV.csv;6;MSUB02016118AA
MSUB02016118AA-TTV.csv;7;00:00:00 - 00:07:20  7.20
MSUB02016118AA-TTV.csv;8;30.10.18
MSUB02016118AA-TTV.csv;9;kbl
DVFJ68004415AA-TTV.csv;0;{\an7}DVFJ68004415A ttv 566t
DVFJ68004415AA-TTV.csv;1;Superbonden 4:8
DVFJ68004415AA-TTV.csv;2;Navn: DVFJ68004415AA
DVFJ68004415AA-TTV.csv;3;Type: TTV
DVFJ68004415AA-TTV.csv;4;Oppsett: 0
DVFJ68004415AA-TTV.csv;5;Variant: NYN
DVFJ68004415AA-TTV.csv;6;DVFJ68004415AA
DVFJ68004415AA-TTV.csv;7;00:00:00-00:58:40   58.40
DVFJ68004415AA-TTV.csv;8;17.11.2016
DVFJ68004415AA-TTV.csv;9;frø, korr. iaa
DVNR04001017AA-TTV.csv;0;{\an7}DVNR04001017A   t-tv  197 t
DVNR04001017AA-TTV.csv;1;Norge Rundt
DVNR04001017AA-TTV.csv;2;Navn: DVNR04001017AA
DVNR04001017AA-TTV.csv;3;Type: TTV
DVNR04001017AA-TTV.csv;4;Oppsett: 0
DVNR04001017AA-TTV.csv;5;Variant: BOK
DVNR04001017AA-TTV.csv;6;DVNR04001017AA
DVNR04001017AA-TTV.csv;7;00:00:00 - 00:24:01
DVNR04001017AA-TTV.csv;8;10.03.17
DVNR04001017AA-TTV.csv;9;ita, korr. iaa
DKOS99040319AA-TTV.csv;0;{\an7}DKOS-990403-19AA t-tv 101 t
DKOS99040319AA-TTV.csv;1;Distriktsnyheter Østfold
DKOS99040319AA-TTV.csv;2;Navn: DKOS99040319AA
DKOS99040319AA-TTV.csv;3;Type: TTV
DKOS99040319AA-TTV.csv;4;Oppsett: 5
DKOS99040319AA-TTV.csv;5;Variant: BOK
DKOS99040319AA-TTV.csv;6;DKOS-990403-19AA
DKOS99040319AA-TTV.csv;7;09:34:38– 09:43:33 0.08'55
MSPO30070517AH-TTV.csv;0;{\an7}MSPO-300705-17AH t-tv 225 t
MSPO30070517AH-TTV.csv;1;Finnmarksløpet
MSPO30070517AH-TTV.csv;2;Navn: MSPO30070517AH
MSPO30070517AH-TTV.csv;3;Type: TTV
MSPO30070517AH-TTV.csv;4;Oppsett: 0
MSPO30070517AH-TTV.csv;5;Variant: BOK
MSPO30070517AH-TTV.csv;6;MSPO-300705-17AH
MSPO30070517AH-TTV.csv;7;22:07:58– 22:35:41 0.27'43
FBUS09000595AA-TTV.csv;0;{\an7}FBUS-090005-95 A  T-TV      114 t
FBUS09000595AA-TTV.csv;1;Amalies jul 5:24 Blomsterrøvere
FBUS09000595AA-TTV.csv;2;Navn: FBUS09000595AA
FBUS09000595AA-TTV.csv;3;Type: TTV
FBUS09000595AA-TTV.csv;4;Oppsett: 0
FBUS09000595AA-TTV.csv;5;Variant: BOK
FBUS09000595AA-TTV.csv;6;10:00:00 - 10:17:15     17'15
NNFA23062518AH-TTV.csv;0;{\an7}NNFA-230625-18AH t-tv 145 t
NNFA23062518AH-TTV.csv;1;Kveldsnytt
NNFA23062518AH-TTV.csv;2;Navn: NNFA23062518AH
NNFA23062518AH-TTV.csv;3;Type: TTV
NNFA23062518AH-TTV.csv;4;Oppsett: 5
NNFA23062518AH-TTV.csv;5;Variant: BOK
NNFA23062518AH-TTV.csv;6;NNFA-230625-18AH
NNFA23062518AH-TTV.csv;7;23:04:56– 23:20:49 0.15'53
NNFA53101117AH-TTV.csv;0;{\an7}NNFA-531011-17AH t-tv 63 t
NNFA53101117AH-TTV.csv;1;Urix
NNFA53101117AH-TTV.csv;2;Navn: NNFA53101117AH
NNFA53101117AH-TTV.csv;3;Type: TTV
NNFA53101117AH-TTV.csv;4;Oppsett: 0
NNFA53101117AH-TTV.csv;5;Variant: BOK
NNFA53101117AH-TTV.csv;6;NNFA-531011-17AH
NNFA53101117AH-TTV.csv;7;22:30:00– 22:50:26 0.20'26
MDSP14006815AW-TTV.csv;0;{\an7}MDSP 140068/15 A t-tv 28 t
MDSP14006815AW-TTV.csv;1;Barn i krig 8:8
MDSP14006815AW-TTV.csv;2;Navn: MDSP14006815AW
MDSP14006815AW-TTV.csv;3;Type: TTV
MDSP14006815AW-TTV.csv;4;Oppsett: 0
MDSP14006815AW-TTV.csv;5;Variant: BOK
MDSP14006815AW-TTV.csv;6;MDSP14006815AW
MDSP14006815AW-TTV.csv;7;TC inn: 00:00:00 Dur. 02'46
MSUB02010015AA-TTV.csv;0;{\an7}MSUB-020100-15A t-tv 91 t
MSUB02010015AA-TTV.csv;1;Supernytt
MSUB02010015AA-TTV.csv;2;Navn: MSUB02010015AA
MSUB02010015AA-TTV.csv;3;Type: TTV
MSUB02010015AA-TTV.csv;4;Oppsett: 0
MSUB02010015AA-TTV.csv;5;Variant: BOK
MSUB02010015AA-TTV.csv;6;MSUB-020100-15A
MSUB02010015AA-TTV.csv;7;18:50:57- 18:59:26 0.08'29
NNFA12103118AH-TTV.csv;0;{\an7}NNFA-121031-18AH t-tv 130 t
NNFA12103118AH-TTV.csv;1;NRK nyheter
NNFA12103118AH-TTV.csv;2;Navn: NNFA12103118AH
NNFA12103118AH-TTV.csv;3;Type: TTV
NNFA12103118AH-TTV.csv;4;Oppsett: 5
NNFA12103118AH-TTV.csv;5;Variant: BOK
NNFA12103118AH-TTV.csv;6;NNFA-121031-18AH
NNFA12103118AH-TTV.csv;7;12:00:00– 12:17:51 0.17'51
NNFA21022619AH-TTV.csv;0;{\an7}NNFA-210226-19AH t-tv 196 t
NNFA21022619AH-TTV.csv;1;Dagsrevyen 21
NNFA21022619AH-TTV.csv;2;Navn: NNFA21022619AH
NNFA21022619AH-TTV.csv;3;Type: TTV
NNFA21022619AH-TTV.csv;4;Oppsett: 5
NNFA21022619AH-TTV.csv;5;Variant: BOK
NNFA21022619AH-TTV.csv;6;NNFA-210226-19AH
NNFA21022619AH-TTV.csv;7;21:00:00– 21:18:50 0.18'50
NNFA17111318AH-TTV.csv;0;{\an7}NNFA-171113-18AH t-tv 128 t
NNFA17111318AH-TTV.csv;1;NRK nyheter kl 17
NNFA17111318AH-TTV.csv;2;Navn: NNFA17111318AH
NNFA17111318AH-TTV.csv;3;Type: TTV
NNFA17111318AH-TTV.csv;4;Oppsett: 5
NNFA17111318AH-TTV.csv;5;Variant: BOK
NNFA17111318AH-TTV.csv;6;NNFA-171113-18AH
NNFA17111318AH-TTV.csv;7;16:59:59– 17:14:59 0.15'00
ENRK10041818AH-TTV.csv;0;{\an7}ENRK-100418-18AH t-tv 195 t
ENRK10041818AH-TTV.csv;1;Norge nå
ENRK10041818AH-TTV.csv;2;Navn: ENRK10041818AH
ENRK10041818AH-TTV.csv;3;Type: TTV
ENRK10041818AH-TTV.csv;4;Oppsett: 0
ENRK10041818AH-TTV.csv;5;Variant: BOK
ENRK10041818AH-TTV.csv;6;ENRK-100418-18AH
ENRK10041818AH-TTV.csv;7;20:25:18– 20:52:51 0.27'33
NNFA53091818AH-TTV.csv;0;{\an7}NNFA-530918-18AH t-tv 156 t
NNFA53091818AH-TTV.csv;1;Urix
NNFA53091818AH-TTV.csv;2;Navn: NNFA53091818AH
NNFA53091818AH-TTV.csv;3;Type: TTV
NNFA53091818AH-TTV.csv;4;Oppsett: 5
NNFA53091818AH-TTV.csv;5;Variant: BOK
NNFA53091818AH-TTV.csv;6;NNFA-530918-18AH
NNFA53091818AH-TTV.csv;7;22:19:49– 22:39:30 0.19'41
NNFA23033118AH-TTV.csv;0;{\an7}NNFA-230331-18AH t-tv 129 t
NNFA23033118AH-TTV.csv;1;Kveldsnytt
NNFA23033118AH-TTV.csv;2;Navn: NNFA23033118AH
NNFA23033118AH-TTV.csv;3;Type: TTV
NNFA23033118AH-TTV.csv;4;Oppsett: 0
NNFA23033118AH-TTV.csv;5;Variant: BOK
NNFA23033118AH-TTV.csv;6;NNFA-230331-18AH
NNFA23033118AH-TTV.csv;7;23:20:22– 23:33:35 0.13'13
FREP41002084AA-TTV.csv;0;{\an7}FREP 410020/84 A  t-tv  166 t
FREP41002084AA-TTV.csv;1;Norge rundt og rundt
FREP41002084AA-TTV.csv;2;Navn: FREP41002084AA
FREP41002084AA-TTV.csv;3;Type: TTV
FREP41002084AA-TTV.csv;4;Oppsett: 0
FREP41002084AA-TTV.csv;5;Variant: NYN
FREP41002084AA-TTV.csv;6;wmv
FREP41002084AA-TTV.csv;7;00:02:56 - 00:37:15    34'19''
FREP41002084AA-TTV.csv;8;07.04.13
FREP41002084AA-TTV.csv;9;ita
MSUB02020116AA-TTV.csv;0;{\an7}MSUB-020201-16AA t-tv 93 t
MSUB02020116AA-TTV.csv;1;Supernytt
MSUB02020116AA-TTV.csv;2;Navn: MSUB02020116AA
MSUB02020116AA-TTV.csv;3;Type: TTV
MSUB02020116AA-TTV.csv;4;Oppsett: 0
MSUB02020116AA-TTV.csv;5;Variant: BOK
MSUB02020116AA-TTV.csv;6;MSUB-020201-16AA
MSUB02020116AA-TTV.csv;7;13:28:28– 13:36:53 0.08'25
NNFA19082517AH-TTV.csv;0;{\an7}NNFA-190825-17AH t-tv 269 t
NNFA19082517AH-TTV.csv;1;Dagsrevyen
NNFA19082517AH-TTV.csv;2;Navn: NNFA19082517AH
NNFA19082517AH-TTV.csv;3;Type: TTV
NNFA19082517AH-TTV.csv;4;Oppsett: 0
NNFA19082517AH-TTV.csv;5;Variant: BOK
NNFA19082517AH-TTV.csv;6;NNFA-190825-17AH
NNFA19082517AH-TTV.csv;7;18:59:48– 19:28:25 0.28'37
MSUB02013217BA-TTV.csv;0;{\an7}MSUB02013217A  t-tv 99 t
MSUB02013217BA-TTV.csv;1;Supernytt 132
MSUB02013217BA-TTV.csv;2;Navn: MSUB02013217BA
MSUB02013217BA-TTV.csv;3;Type: TTV
MSUB02013217BA-TTV.csv;4;Oppsett: 0
MSUB02013217BA-TTV.csv;5;Variant: BOK
MSUB02013217BA-TTV.csv;6;MSUB02013217BA
MSUB02013217BA-TTV.csv;7;-- -- --                      09'27
NNFA91021116AH-TTV.csv;0;{\an7}NNFA-910211-16AH t–tv 26 t
NNFA91021116AH-TTV.csv;1;Tegnspråknytt
NNFA91021116AH-TTV.csv;2;Navn: NNFA91021116AH
NNFA91021116AH-TTV.csv;3;Type: TTV
NNFA91021116AH-TTV.csv;4;Oppsett: 0
NNFA91021116AH-TTV.csv;5;Variant: BOK
NNFA91021116AH-TTV.csv;6;NNFA-910211-16AH
NNFA91021116AH-TTV.csv;7;18:05:08– 18:08:52 0.03'44
MDHP13000116AA-TTV.csv;0;{\an7}MDHP130001/16A     587t   t-tv
MDHP13000116AA-TTV.csv;1;Verdens beste pappa
MDHP13000116AA-TTV.csv;2;Navn: MDHP13000116AA
MDHP13000116AA-TTV.csv;3;Type: TTV
MDHP13000116AA-TTV.csv;4;Oppsett: 0
MDHP13000116AA-TTV.csv;5;Variant: BOK
MDHP13000116AA-TTV.csv;6;MDHP13000116AA
MDHP13000116AA-TTV.csv;7;00:00:00:00 - 00:58:53:15
MDHP13000116AA-TTV.csv;8;07.03.16
MDHP13000116AA-TTV.csv;9;hsæ, korr. iaa
DKNO99111618AA-TTV.csv;0;{\an7}DKNO-991116-18AA t-tv 84 t
DKNO99111618AA-TTV.csv;1;Distriktsnyheter Nordland
DKNO99111618AA-TTV.csv;2;Navn: DKNO99111618AA
DKNO99111618AA-TTV.csv;3;Type: TTV
DKNO99111618AA-TTV.csv;4;Oppsett: 5
DKNO99111618AA-TTV.csv;5;Variant: BOK
DKNO99111618AA-TTV.csv;6;DKNO-991116-18AA
DKNO99111618AA-TTV.csv;7;08:31:50– 08:40:16 0.08'26
NNFA21011117AH-TTV.csv;0;{\an7}NNFA-210111-17AH t-tv 337 t
NNFA21011117AH-TTV.csv;1;Dagsrevyen 21
NNFA21011117AH-TTV.csv;2;Navn: NNFA21011117AH
NNFA21011117AH-TTV.csv;3;Type: TTV
NNFA21011117AH-TTV.csv;4;Oppsett: 0
NNFA21011117AH-TTV.csv;5;Variant: BOK
NNFA21011117AH-TTV.csv;6;NNFA-210111-17AH
NNFA21011117AH-TTV.csv;7;21:00:00– 21:33:57 0.33'57
NNFA17043019AH-TTV.csv;0;{\an7}NNFA-170430-19AH t-tv 116 t
NNFA17043019AH-TTV.csv;1;NRK nyheter
NNFA17043019AH-TTV.csv;2;Navn: NNFA17043019AH
NNFA17043019AH-TTV.csv;3;Type: TTV
NNFA17043019AH-TTV.csv;4;Oppsett: 5
NNFA17043019AH-TTV.csv;5;Variant: BOK
NNFA17043019AH-TTV.csv;6;NNFA-170430-19AH
NNFA17043019AH-TTV.csv;7;17:05:00– 17:19:34 0.14'34
DVNA20002113AA-TTV.csv;0;{\an7}DVNA 200021/13 A   t-tv   383 t
DVNA20002113AA-TTV.csv;1;Ut i naturen: Hjort i sikte
DVNA20002113AA-TTV.csv;2;Navn: DVNA20002113AA
DVNA20002113AA-TTV.csv;3;Type: TTV
DVNA20002113AA-TTV.csv;4;Oppsett: 0
DVNA20002113AA-TTV.csv;5;Variant: BOK
DVNA20002113AA-TTV.csv;6;wmv
DVNA20002113AA-TTV.csv;7;58'52''
DVNA20002113AA-TTV.csv;8;11.12.13
DVNA20002113AA-TTV.csv;9;akr, korr. efr
DKOS99040519AA-TTV.csv;0;{\an7}DKOS-990405-19AA t-tv 100 t
DKOS99040519AA-TTV.csv;1;Distriktsnyheter Østfold
DKOS99040519AA-TTV.csv;2;Navn: DKOS99040519AA
DKOS99040519AA-TTV.csv;3;Type: TTV
DKOS99040519AA-TTV.csv;4;Oppsett: 5
DKOS99040519AA-TTV.csv;5;Variant: BOK
DKOS99040519AA-TTV.csv;6;DKOS-990405-19AA
DKOS99040519AA-TTV.csv;7;08:39:03– 08:47:53 0.08'50
NNFA91052819AH-TTV.csv;0;{\an7}NNFA-910528-19AH t-tv 32 t
NNFA91052819AH-TTV.csv;1;Tegnspråknytt
NNFA91052819AH-TTV.csv;2;Navn: NNFA91052819AH
NNFA91052819AH-TTV.csv;3;Type: TTV
NNFA91052819AH-TTV.csv;4;Oppsett: 5
NNFA91052819AH-TTV.csv;5;Variant: BOK
NNFA91052819AH-TTV.csv;6;NNFA-910528-19AH
NNFA91052819AH-TTV.csv;7;17:44:56– 17:48:41 0.03'45
MYNR50004415AA-TTV.csv;0;{\an7}MYNR-500044-15A t-tv 300 t
MYNR50004415AA-TTV.csv;1;P3morgen
MYNR50004415AA-TTV.csv;2;Navn: MYNR50004415AA
MYNR50004415AA-TTV.csv;3;Type: TTV
MYNR50004415AA-TTV.csv;4;Oppsett: 0
MYNR50004415AA-TTV.csv;5;Variant: BOK
MYNR50004415AA-TTV.csv;6;MYNR-500044-15A
MYNR50004415AA-TTV.csv;7;20:00:25- 20:29:27 0.29'02
NNFA30000318BA-TTV.csv;0;{\an7}NNFA 300003/18 A   ttv  293 t
NNFA30000318BA-TTV.csv;1;Mammasjokket
NNFA30000318BA-TTV.csv;2;Navn: NNFA30000318BA
NNFA30000318BA-TTV.csv;3;Type: TTV
NNFA30000318BA-TTV.csv;4;Oppsett: 0
NNFA30000318BA-TTV.csv;5;Variant: BOK
NNFA30000318BA-TTV.csv;6;NNFA30000318AA
NNFA30000318BA-TTV.csv;7;00:00:00 - 00:29:34  29'34
DKRO99050319AA-TTV.csv;0;{\an7}DKRO-990503-19AA t-tv 94 t
DKRO99050319AA-TTV.csv;1;Distriktsnyheter Rogaland
DKRO99050319AA-TTV.csv;2;Navn: DKRO99050319AA
DKRO99050319AA-TTV.csv;3;Type: TTV
DKRO99050319AA-TTV.csv;4;Oppsett: 5
DKRO99050319AA-TTV.csv;5;Variant: BOK
DKRO99050319AA-TTV.csv;6;DKRO-990503-19AA
DKRO99050319AA-TTV.csv;7;09:50:18– 09:59:08 0.08'50
NNFA21070218AH-TTV.csv;0;{\an7}NNFA-210702-18AH t-tv 204 t
NNFA21070218AH-TTV.csv;1;Dagsrevyen 21
NNFA21070218AH-TTV.csv;2;Navn: NNFA21070218AH
NNFA21070218AH-TTV.csv;3;Type: TTV
NNFA21070218AH-TTV.csv;4;Oppsett: 5
NNFA21070218AH-TTV.csv;5;Variant: BOK
